"bill_id","term","session","title","keywords","long_title","summary","commem"
"SB22-0073","2021_2022","2022-RS","Alternative Energy Sources","Energy
State Government","Concerning alternative energy sources, and, in connection therewith, requiring a feasibility study for the use of small modular nuclear reactors as a source of carbon-free energy and for recycled energy, specifying the maximum nameplate capacity of a generation unit for pumped hydroelectricity.","The bill requires the director of the office of economic development (office) or the director's designee to conduct or cause to be conducted a study (feasibility study) regarding the feasibility of using small modular nuclear reactors as a carbon-free energy source for the state and includes specific items that must be included in the feasibility study. By July 1, 2024, the director of the office is required to provide a written report to the committees of the senate and house of representatives having jurisdiction over energy matters regarding the findings and conclusions from the feasibility study. The bill appropriates $500,000 from the general fund to the office for the 2022-23 fiscal year to be used for the purposes of the feasibility study. In addition, current law defines recycled energy as energy produced by a generation unit with a nameplate capacity of not more than 15 megawatts. For pumped hydroelectricity generation only, the bill specifies that the energy be produced by a generation unit with a nameplate capacity of not more than 400 megawatts. (Note: This summary applies to this bill as introduced.)",0
"SB22-0074","2021_2022","2022-RS","Transportation Project Procurement Monitoring","Transportation & Motor Vehicles","Concerning monitoring of the use of procurement methods other than traditional design bid build procurement for transportation projects.","The bill requires the transportation commission (commission) to annually contract with a fairness monitor to review and monitor the procurement process for transportation projects that the department of transportation (department) or an agency or enterprise of the department intends to procure using an alternative form of contracting. An alternative form of contracting is any method of procurement used by the department or an agency or enterprise of the department for a transportation project other than design bid build contracting. Before the department or an agency or enterprise of the department uses an alternative form of contracting to procure a transportation project, the fairness monitor is required to: Review the project to determine whether use of the alternative form of contracting will result in successful completion of the project sooner or at a lower cost; Review the decision making process by all involved department, agency, or enterprise employees regarding the decision to use an alternative form of contracting for the project; Oversee the fairness of the project criteria development, project advertisement, and contractor selection processes for the project; and Report to the contracting fairness committee (committee) required to be created by the commission regarding these reviews and oversight and make a recommendation to the committee as to whether the alternative form of contracting proposed for the project should be used. The committee is required to review the information and recommendations reported to it by the fairness monitor and report to the commission its assessment of any recommendation of the fairness monitor that an alternative form of contracting project should not be used for a project. For any transportation project for which an alternative form of contracting is used, the fairness monitor is required to designate a third-party team of private persons with expertise in contracting for transportation projects for the purpose of monitoring the fairness of the procurement process for the project. The department or an agency or enterprise of the department is required to pay the costs of the third-party team and to impose an equal fee on all contractors seeking to be selected for the project in an amount calculated to generate 50% of the amount needed to pay those costs. Upon the completion of construction for any transportation project for which an alternative form of contracting is used, the fairness monitor is required to conduct a review of the project that, at a minimum: Compares actual project completion costs and time to the original budget, contract amount, and schedule for the project; and Makes a record of any claims, disputes, or pending litigation arising out of the project. The fairness monitor is required to report the results of the review to the committee. (Note: This summary applies to this bill as introduced.)",0
"SB22-0075","2021_2022","2022-RS","Removal Of Cemetery District Directors","Local Government","Concerning removal by a board of county commissioners of a director on the board of directors of a cemetery district.","The act allows a board of county commissioners, which appoints directors to a board of directors for a cemetery district, to remove any director from such a board for cause after giving the director notice and an opportunity to be heard at a public hearing. (Note: This summary applies to this bill as enacted.)",0
"SB22-0076","2021_2022","2022-RS","Complaint Occupational License Official Acts","Local Government
Professions & Occupations
State Government","Concerning complaints related to a person's authorization to practice an occupation for acts committed while the person is serving in an official capacity.","The act directs the agency that regulates an occupation to dismiss an anonymous complaint that is lodged against the holder of an occupational license, certification, or registration if the complaint is based on words said or actions taken while engaged in official duties as: An elected official of Colorado or a political subdivision of Colorado; or A member of a board or commission of Colorado or a political subdivision of Colorado. If the same type of complaint is submitted, but not anonymously, the agency is authorized to dismiss the complaint. The subject of the complaint need not respond or provide evidence for the complaint to be dismissed. An exception is made for words said to or actions committed for a specific person when the license, certificate, or registration holder is speaking or acting as a member of the regulated occupation. (Note: This summary applies to this bill as enacted.)",0
"SB22-0077","2021_2022","2022-RS","Interstate Licensed Professional Counselor Compact","Health Care & Health Insurance
Professions & Occupations","Concerning the adoption of an interstate compact to allow a person who is a licensed professional counselor in the person's state of residence to practice professional counseling in a compact state in which the person is not licensed, and, in connection therewith, making an appropriation.","The act enacts the ""Interstate Licensed Professional Counselors Compact"", which, once effective, will allow licensed professional counselors in any state that has joined the compact (member state) to provide: Licensed professional counselor services in each member state under a privilege to practice; and Telehealth services in each member state under a privilege to practice. The act authorizes the state board of licensed professional counselor examiners (board) to promulgate rules and to facilitate Colorado's participation in the compact, including notification to the Counseling Compact Commission (commission) established by the compact of any adverse action taken by the board against a Colorado licensed professional counselor. The commission includes a delegate from each member state and has the powers and duties set forth in the act. The compact becomes effective on the date the compact is enacted in the tenth member state. The act appropriates $104,538 to the department of regulatory agencies from the division of professions and occupations cash fund for use by the division of professions and occupations to implement the act. (Note: This summary applies to this bill as enacted.)",0
"SB22-0078","2021_2022","2022-RS","Prior Authorization Exemption Health-care Provider","Health Care & Health Insurance","Concerning alternatives to health insurer prior authorization requirements for health-care providers that achieve a specified approval rate on prior authorization requests.","With regard to health-care services, section 1 of starting January 1, 2024, the bill requires a health insurance carrier (carrier) or private utilization review organization (organization) , as applicable, to offer a qualified provider with at least a 95% approval rate of prior authorization requests over the prior 12 months an alternative to prior authorization requirements, including an exemption from the requirements or incentive awards or other innovative programs to reward provider compliance designed by the carrier or organization that reduce patient wait times or administrative burdens to receiving the requested health-care service . To be a ""qualified provider"", a provider must: Be, and have been continuously for at least the immediately preceding 12 months, a participating provider; and Have, over the immediately preceding 12 months: At least a 95% approval rate on prior authorization requests submitted for the same health-care service; and submitted at least 24 prior authorization requests for the same health-care service. A carrier or organization is required to inform a provider of the provider's status as a qualified provider and, at least annually, to reevaluate whether a provider satisfies the requirements of a qualified provider.With regard to drug benefits, section 2 requires a carrier or pharmacy benefit management firm, as applicable, to offer the same types of alternatives to prior authorization requirements to a provider who has at least a 95% approval rate of prior authorization requests over the prior 12 months. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"SB22-0079","2021_2022","2022-RS","Dementia Training Requirements Colorado Department of Public Health and Environment Department of Health Care Policy and Financing Rules","Health Care & Health Insurance
Public Health
State Government","Concerning required dementia training for direct-care staff of specified facilities that provide services to clients living with dementia.","The act requires the state board of health in the department of public health and environment, with regard to nursing care facilities and assisted living residences, and the medical services board in the department of health care policy and financing, with regard to adult day care facilities, to adopt rules requiring these facilities to provide dementia training for staff providing direct-care services to clients and residents of the facilities. (Note: This summary applies to this bill as enacted.)",0
"SB22-0080","2021_2022","2022-RS","Wildland Fire Investigations","State Government
State Revenue & Budget","Concerning a duty of the division of fire prevention and control to conduct wildland fire investigations, and, in connection therewith, making an appropriation.","The bill establishes that conducting investigations of reporting on the investigation of wildland fires in the state to the wildfire matters review committee is a duty of the director of the division of fire prevention and control within the department of public safety and makes an appropriation creates the fire origin and cause investigation fund to fund such investigations. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"SB22-0081","2021_2022","2022-RS","Health Exchange Education Campaign Health-care Services","Insurance","Concerning a requirement that the board of directors of the Colorado health benefit exchange create a consumer outreach campaign to provide consumers with comprehensive information regarding covered health-care services, and, in connection therewith, adjusting the limit on the total amount of tax credits that may be granted to health insurance companies.","The act requires the board of directors (board) of the Colorado health benefit exchange (exchange) to create and implement a consumer outreach campaign (campaign) to educate consumers regarding options for health-care coverage. To pay for the campaign, the amount of the tax credits that the commissioner of insurance is allowed to allocate to insurers that contribute to the exchange increases from $5 million to $9 million for a 6-year period. The board is required to annually report its progress and accounting to the Colorado health insurance exchange oversight committee at the committee's first meeting of the calendar year starting in 2024. The requirements of the act repeal on December 31, 2028. (Note: This summary applies to this bill as enacted.)",0
"SB22-0082","2021_2022","2022-RS","Geographical Area Hazardous Air Pollution Rule","Natural Resources & Environment","Concerning addressing the geographical areas with the greatest concentration of air pollutants that affect human health.","The bill requires the division of administration in the department of public health and environment to analyze data published by the United States environmental protection agency. The purpose of this analysis is to identify geographical areas in which hazardous air pollutants have the greatest negative effects on human health and then to propose a rule to the air quality control commission to address these areas. The commission will consider the rule at a hearing. The division will also create and publish a map showing areas where hazardous air pollutants have the greatest potential for causing chronic human health effects. (Note: This summary applies to this bill as introduced.)",0
"SB22-0083","2021_2022","2022-RS","Broadband Provider's Use Of Public Rights-of-way","Transportation & Motor Vehicles","Concerning a broadband provider's use of the public rights-of-way.","The act requires the department of transportation (CDOT) to develop an electronic application, permitting, contract, and fee structure to facilitate access by nongovernmental entities to public rights-of-way for the deployment of broadband and requires acceptances and denials of such access by CDOT to be provided in writing and made available to the public. (Note: This summary applies to this bill as enacted.)",0
"SB22-0084","2021_2022","2022-RS","529 Plan Education Loan Payment Eligible Distribution","Education & School Finance (Pre & K-12)
Fiscal Policy & Taxes","Concerning the inclusion of a qualified education loan payment as an eligible distribution from a 529 plan for purposes of the state income tax deduction for contributions to 529 plans.","Under federal law, money deposited in a qualified tuition program under section 529 of the internal revenue code (529 plan) grows tax deferred and is withdrawn tax free when used for eligible expenses. In addition to the federal tax benefit, the state provides an incentive for the deposit of money into a 529 plan by offering a state income tax deduction for contributions to a plan. In 2019, the federal government included paying principal or interest on any qualified education loan, up to a $10,000 lifetime limit per plan beneficiary or sibling of a plan beneficiary, as an eligible expense. Current law requires the state income tax deduction to be recaptured from the taxpayer if a distribution is not used for listed purposes. The bill specifies that using a 529 plan for paying principal or interest on any qualified education loan, not to exceed $10,000, is also an eligible distribution for purposes of the state income tax deduction for contributions to such 529 plans. (Note: This summary applies to this bill as introduced.)",0
"SB22-0085","2021_2022","2022-RS","Colorado Safe Student Protection Program","Education & School Finance (Pre & K-12)","Concerning creating the Colorado safe student protection program.","The bill creates the Colorado safe student protection program (program) to provide grants to school districts and charter schools to support student safety, including equipment and training to ensure safe student transportation on school buses, and to facilitate the development of a secure website, online application, and mobile application that provide parental notifications about student safety and age-appropriate health and safety information at no cost to parents (secure digital notification and information tools). The department of education (department) operates the grant program and selects a program facilitator to support schools awarded a program grant. The department allocates a portion of the program money to the program facilitator. Subject to available appropriations, program grants are 3-year grants that cover the 2022-23 through 2024-25 school years. The department annually distributes grant money. A grant recipient may use a grant award to: Provide parents with the secure digital notification and information tools; Increase the safety of students and the security of school buses by equipping school buses with hardware and software that monitor driver behavior and enable the buses to communicate directly with first responders; and Fund relevant school bus safety training, including federal transportation security awareness training. The program facilitator may be a public benefit corporation or a nonprofit organization that operates with a charitable purpose and must have at least 7 years of experience in student safety, including student transportation safety. The department allocates fifty percent of program money to the program facilitator. The program facilitator must use program money to: Support program grant recipients; Develop the secure digital notification and information tools; Recruit school bus drivers and conduct or facilitate federal transportation security awareness training; Develop and make publicly available school bus transportation safety information and age-appropriate student safety educational materials; Conduct a statewide awareness campaign to reduce instances of drivers illegally failing to stop for a school bus; and Seek additional sources of funding on behalf of the program. The program is a 3-year program that repeals in 2025. The bill makes an appropriation. The bill appropriates $3.5 million to the department for the program. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"SB22-0086","2021_2022","2022-RS","Homestead Exemption And Consumer Debt Protection","Courts & Judicial","Concerning assets exempted from seizure in certain proceedings, and, in connection therewith, expanding the amount and application of the homestead exemption to include personal property that is actually used as a residence, increasing the scope and amount of assets that may be exempted, adding certain new exemptions, recreating and increasing an exemption for money in depository accounts, and removing a requirement that a person must deposit and not commingle funds in order to render child support payments or unemployment benefits exempt from levy to pay a debt.","Colorado's statutory homestead exemption exempts a portion of a homestead from seizure to satisfy a debt, contract, or civil obligation. Section 2 increases the amount of the homestead exemption: From $75,000 to $250,000 if the homestead is occupied as a home by an owner of the home or an owner's family; and From $105,000 to $350,000 if the homestead is occupied as a home by an owner who is elderly or disabled, an owner's spouse who is elderly or disabled, or an owner's dependent who is elderly or disabled. Section 3 expands the meaning of ""homestead"" to expressly include a ""dwelling"", and section 4 defines a dwelling as conventional housing and personal property that is actually used as a residence, including any vehicle, trailer, vessel, camper coach, mounted equipment, railway car, shipping or cargo container, shed, yurt, or tiny home. Under current law, the proceeds from a homestead exemption or, if a homestead property is sold by the owner, the proceeds from the sale are exempt from execution or attachment for a period of 2 years if the person entitled to the exemption keeps the exempted proceeds separate and apart from other money. Section 5 expands this period to 3 years and extends the exemption to apply to proceeds from insurance covering destruction of homestead property, which proceeds are held for use in restoring or replacing the homestead property. Section 6 increases the maximum amounts of existing exemptions from levy and sale under a writ of attachment or execution for certain types of property and creates new exemptions for: Firearms and hunting and fishing equipment; Economic impact payments; Health savings accounts; and Money placed into a life expectancy set-aside account or similar reserve fund, escrow, or impound account, which money is derived from reverse mortgage proceeds that are designated for specific uses. Section 6 also recreates and decreases an exemption for money in depository accounts. Sections 6, 7, and 8 remove a requirement that a person must deposit child support payments in an account designated for the child and, with regard to child support payments and unemployment benefits, not commingle funds in order to claim an exemption for child support payments or an exemption for unemployment benefits. (Note: This summary applies to this bill as enacted.)",0
"SB22-0087","2021_2022","2022-RS","Healthy Meals For All Public School Students","Education & School Finance (Pre & K-12)","Concerning providing healthy meals to public school students.","The bill creates the healthy school meals for all program (program) in the department of education (department) to reimburse school food authorities for free meals provided to students who are not eligible for free or reduced-price meals under the federal school meals programs. The program begins operating in the 2023-24 budget year, subject to the state being selected to participate in the federal demonstration project to use medicaid eligibility to identify students who are eligible for the federal school meals programs (demonstration project). A school food authority that chooses to participate in the program (participating school food authority) must: Provide free meals to all students enrolled in the public schools that the participating school food authority serves; Provide to the department annual notice of participation; and Maximize the amount of federal reimbursement by participating in the federal community eligibility provision to identify students who are eligible for the federal school meals programs. The amount of reimbursement distributed pursuant to the program is equal to the federal free reimbursement rate multiplied by the total number of meals served, minus any other federal or state reimbursement the school food authority receives for providing meals. The bill requires the department to: Participate in the federal community eligibility provision for the state as a whole, if that option is available; and Apply to participate in the demonstration project. Under the bill, a participating school food authority that creates a parent and student committee to advise on food purchasing (advisory committee) is eligible to receive a local food purchasing grant (grant) to purchase Colorado grown, raised, or processed products for school meals. Each eligible participating school food authority must comply with reporting requirements. The bill establishes the amount of the grants, limits on how the grant money may be spent, and the required membership of the advisory committee. The department must annually review a sample of the invoices for purchases made using grant money to ensure compliance with purchasing requirements. Under the bill, a participating school food authority may receive an additional amount to increase the wages for individuals employed to prepare and serve food. The bill creates the local school food purchasing technical assistance and education grant program (grant program), under which a statewide nonprofit organization distributes grants to promote the purchase of Colorado grown, raised, or processed products by participating school food authorities and to assist participating school food authorities in preparing meals using basic ingredients rather than processed products. The nonprofit organization must report annually to the department concerning implementation of the grant program. The department must submit to committees of the general assembly a biennial report concerning implementation of the program. The department must contract with an independent auditor to conduct a biennial financial and performance audit of the program. The report and the audit must include implementation of the program, implementation of the local food purchasing grants, use of the additional amount for increasing wages, and implementation of the grant program. The bill directs the general assembly to appropriate annually, by line item in the annual appropriation bill, the amount necessary to implement the program, including a specified amount for the grant program. (Note: This summary applies to this bill as introduced.)",0
"SB22-0088","2021_2022","2022-RS","Tuition Assistance For Building Trade Certificates","Higher Education","Concerning tuition assistance for students enrolled in building trade programs.","Under current law, there is a tuition assistance program (program) for students enrolled in career and technical education certificate programs at certain state institutions. The commission on higher education establishes policies and procedures for the program. The bill requires the policies and procedures to give some preference to students enrolled in building and construction trade certificate programs. The bill also requires the general assembly to annually appropriate $650,000 for the program.(Note: This summary applies to this bill as introduced.)",0
"SB22-0089","2021_2022","2022-RS","Sex Offender Management Board","Crimes, Corrections, & Enforcement","Concerning sex offender management.","Under current law, there is a single sex offender management board that sets standards for sex offender treatment and approves sex offender treatment providers (treatment providers), among other things. The bill creates 2 boards, one for adult sex offenders and one for juvenile sex offenders. Under current law, a sex offender is given the choice of 2 treatment providers. The bill allows a sex offender access to the list of all treatment providers to choose from, with some restrictions. The bill gives prosecutors discretion to permit a sex offender evaluation to be dispensed with if it is only triggered by sexual offense history. The bill directs the department of corrections (department) to identify all inmates who are required to undergo sex-offense treatment, are eligible to receive sex-offense treatment, and have not been provided with the opportunity to undergo sex-offense treatment while incarcerated. The department shall provide this data to the adult sex offender management board prior to August 31, 2022. The division of parole in the department and the adult sex offender management board shall meet and develop solutions to address the needs of treatment for offenders incarcerated in the department. The adult sex offender management board shall present findings to the division of criminal justice in the department of public safety prior to January 1, 2023. The bill requires the boards to create a joint application review subcommittee to serve each board for the application and review process of treatment providers, evaluators, and polygraph examiners. The bill requires the boards to maintain a record of any denial or removal from the list of approved treatment providers or other sanctions due to a provider's criminal history. The bill requires the adult sex offender management board to conduct a reoffense research project to collect and analyze data related to rearrest and reconviction rates for sex offenders. (Note: This summary applies to this bill as introduced.)",0
"SB22-0090","2021_2022","2022-RS","Severe Weather Notifications To Utility Customers","Energy","Concerning a requirement that energy utilities notify their customers of certain severe weather events.","The bill requires an electric or gas utility to determine if a forecasted severe weather event (event) warrants notification to its customers located in the path of the event. If the utility determines notification is warranted, the utility shall send notification to its customers to inform customers of the event, provide specific suggestions for how to conserve energy, alert customers to the potential electricity or fuel price increase resulting from the event, and provide customer service contact information for the utility. A utility shall send notification to customers by 2 or more types of immediate communication, including text messages or alerts, e-mails, or telephone calls. Additionally, the utility may issue a public service announcement on one or more television or radio stations.(Note: This summary applies to this bill as introduced.)",0
"SB22-0091","2021_2022","2022-RS","Nonsubstantive Changes To Rule Review Statutes","General Assembly
State Government","Concerning making nonsubstantive changes to language in statutory provisions relating to the review of executive agency rules, and, in connection therewith, repealing obsolete and redundant statutory provisions and conforming other statutory provisions to modern drafting practices.","The act repeals a section of the ""State Administrative Procedure Act"" to remove obsolete or redundant provisions relating to the process for reviewing executive agency rules. The act also amends provisions in statute concerning executive agency rules to reflect current drafting practices relating to, among other practices, the use of gender-neutral language in statute. (Note: This summary applies to this bill as enacted.)",0
"SB22-0092","2021_2022","2022-RS","Update Colorado Probate Code","Probate, Trusts, & Fiduciaries","Concerning changes to the ""Colorado Probate Code"".","The act describes how property passes when a decedent dies without a will (intestate) and the estate or any part of the estate does not pass to a surviving spouse or designated beneficiary pursuant to existing law. In that situation, the portion of the estate passing through intestate succession is distributed as follows: If the decedent is survived by one or more descendants, the portion of the estate passes to the decedent's surviving descendants per capita at each generation; If the decedent is not survived by a descendant but is survived by one or more parents, the portion of the estate is divided into as many equal shares as there are surviving parents and deceased parents with one or more descendants. One share passes to each surviving parent, and the balance passes per capita at each generation to the surviving descendants of the decedent's deceased parents. If the decedent is not survived by a descendant or parent but is survived by one or more descendants of a parent, the portion of the estate passes per capita at each generation to the surviving descendants of the decedent's deceased parents; or If a decedent is not survived by a descendant, parent, or descendant of a parent but is survived by one or more grandparents, the portion of the estate is divided into as many equal shares as there are surviving grandparents and deceased grandparents with one or more surviving descendants. One share passes to each surviving grandparent, and the balance passes per capita at each generation to the surviving descendants of the decedent's deceased grandparents. The act clarifies how the estate passes to surviving descendants of a deceased parent or grandparent. The act replaces outdated terminology in the ""Colorado Probate Code"" with modern language, including replacing gender-specific language. (Note: This summary applies to this bill as enacted.)",0
"SB22-0093","2021_2022","2022-RS","Expand Senior And Veteran Property Tax Exemptions","Fiscal Policy & Taxes","Concerning expansion of existing property tax exemptions for certain owner-occupied primary residences, and, in connection therewith, increasing the exempt amount of actual value of the owner-occupied primary residence of a qualifying senior or veteran with a disability and preserving the exemption of a senior who changes primary residences due to medical necessity.","For property tax years commencing on or after January 1, 2022, the bill: Increases the maximum amount of actual value of the owner-occupied residence of a qualifying senior or veteran with a disability that is exempt from property taxation from $200,000 to $400,000; and Specifies that a senior is deemed to be a 10-year owner-occupier of a primary residence that the senior has owned and occupied for less than 10 years and therefore qualifies for the senior property tax exemption for the residence if: The senior would have qualified for the senior property tax exemption for the senior's former primary residence but for the fact that medical necessity required the senior to stop occupying the former primary residence; The senior has not previously received the exemption for a former primary residence on the basis of medical necessity; and The senior has not owned and occupied another primary residence since the senior first stopped occupying his or her former primary residence due to medical necessity. ""Medical necessity"" is defined as a medical condition of a senior that a physician licensed to practice medicine in Colorado has certified, on a form developed by the state property tax administrator, as having required the senior to stop occupying the senior's prior primary residence. When applying for an exemption on the basis of medical necessity, a senior must provide the form establishing proof of medical necessity. (Note: This summary applies to this bill as introduced.)",0
"SB22-0094","2021_2022","2022-RS","Insurer Liability For Property And Casualty Claims","Insurance","Concerning the liability of a property and casualty insurer for costs incurred by a first-party claimant to substantiate a claim under a property and casualty insurance policy.","The bill entitles a first-party claimant in a property and casualty insurance claim to reimbursement for the reasonable costs incurred to substantiate the claim if the claim was denied, in whole or in part, by the insurer and the first-party claimant then obtains a payment for a claim that was wholly denied or a payment in excess of any initial payment for a claim that was partially denied.(Note: This summary applies to this bill as introduced.)",0
"SB22-0095","2021_2022","2022-RS","Improving Missing Person Investigations","Crimes, Corrections, & Enforcement","Concerning improving missing person investigations.","The act requires the division of criminal justice within the department of public safety (department) to annually report to the general assembly during the department's ""State Measurement for Accountable, Responsive, and Transparent (SMART) Government Act"" hearings any significant data, including trends over time, regarding missing person cases in Colorado. The report must include specific information about missing person cases involving women from minority communities, which includes women from African-American, Black, Asian-American, Pacific Islander, Indigenous and tribal, Hispanic, Latino, and transgender communities, and information about missing person cases involving persons 50 years of age or older. The act requires any law enforcement agency to accept a missing person report submitted in person if the missing person is a Colorado resident or was last believed to be in Colorado. The act requires law enforcement agencies to accept a missing person report by telephone or other electronic media if accepting the report by those means is consistent with the agency's policies or practices. The act adds circumstances in which a law enforcement agency is not required to accept a missing person report. The act requires a law enforcement agency that receives a report of a missing adult to, within 8 hours after receiving the report, enter relevant information into the Colorado crime information center (CCIC) database and, as appropriate, contact other law enforcement agencies that may assist in locating the missing person. In the case of a reported missing child, a law enforcement agency must, within 2 hours after receiving the report, notify the Colorado bureau of investigation and enter any relevant information into the CCIC database. (Note: This summary applies to this bill as enacted.)",0
"SB22-0096","2021_2022","2022-RS","Transportation Budget Requirements","Transportation & Motor Vehicles","Concerning information included in the transportation commission's proposed budget allocation plan.","The bill requires the proposed budget allocation plan (plan) for money subject to the department of transportation's (department) jurisdiction to include the following for the department's headquarters and each engineering region designated by the department: Personnel costs including salaries and benefits; Facilities costs including utilities, maintenance, and any other expenses associated with facilities; and Any other expenses. The bill also requires the plan to include the following for any project involving the maintenance of the state highway and transportation systems: Personnel costs including salaries and benefits; Facilities costs including utilities, maintenance, and any other expenses associated with facilities; and Any other expenses. Finally, the bill prohibits the department, beginning July 1, 2023, from using an indirect or construction engineering rate for the expenses listed in its plan. (Note: This summary applies to this bill as introduced.)",0
"SB22-0097","2021_2022","2022-RS","Whistleblower Protection Health & Safety","Labor & Employment","Concerning the expansion of protections for workers who raise workplace health and safety concerns, and, in connection therewith, making an appropriation.","Current law provides whistleblower protections for workers who raise a reasonable concern about health or safety related to a public health emergency. The act expands the protection to all health and safety concerns regardless of whether there is a declared public health emergency. To implement the act, the act appropriates: $417,629 to the department of labor and employment, of which $386,579 is for use by the division of labor standards and statistics and $31,050 is for the purchase of legal services; $228,499 to the department of personnel, of which $125,000 is for use by the division of human resources for liability claims and $103,499 is for the purchase of legal services; and $134,549 to the department of law, reappropriated from the department of labor and employment and the department of personnel.(Note: This summary applies to this bill as enacted.)",0
"SB22-0098","2021_2022","2022-RS","Program Allowing Redispensing Of Unused Drugs","Professions & Occupations
Public Health","Concerning a task force to examine the creation of a program allowing for the use of donated unused drugs, and, in connection therewith, making an appropriation.","The act creates the drug repository task force (task force) in the department of public health and environment (department) to examine drug repository programs for unused prescription drugs and over-the-counter medications in the country to determine the best model to implement for Colorado. The task force consists of at least 13 and no more than 15 members, including up to 8 members appointed by the executive director of the department, 6 members appointed by the executive director of the department of regulatory agencies, and one member appointed by the department of health care policy and financing representing that department. The task force members include, in part, representatives of impacted state departments, hospitals, pharmacists and pharmacy associations, physicians, and members representing patients. The task force members must be appointed by August 1, 2022. The executive director of the department or the executive director's designee shall convene the task force no later than September 15, 2022. In part, the task force shall consider drug depository programs in other states and which model is the safest and most efficient and effective model for Colorado; medications to be included in the program; the requirements for donating and receiving medications; legal issues; and fees and rule-making for the program. The department shall provide staff support to the task force. The task force shall report its findings and recommendations to the governor and the health committees of the general assembly by December 15, 2022. The task force is repealed on July 1, 2023. (Note: This summary applies to this bill as enacted.)",0
"SB22-0099","2021_2022","2022-RS","Sealing Criminal Records","Courts & Judicial","Concerning the procedure for sealing of criminal records for nonviolent offenses, and, in connection therewith, addressing workforce shortages, minimizing barriers to employment for job seekers, and making an appropriation.","The act requires a consumer reporting agency to exclude sealed and expunged records from a consumer report, unless the user of the report demonstrates that the user is otherwise required to consider the information pursuant to law. Currently, there is a process that allows for automatic sealing of criminal justice records for certain drug offenses. The act extends automatic sealing to all offenses, including civil infractions, that allow a defendant to petition the court for sealing criminal justice records that are not subject to the victims rights act. The act streamlines the automatic record sealing process. The act allows a district attorney to object to the automatic sealing of a felony offense that is not a drug felony and, if the defendant requests a hearing in that case, the court shall schedule a hearing to determine whether to seal the records. The act requires the state court administrator to produce an annual report regarding automatic record sealing. During the 2023 and 2024 legislative sessions, the judicial department shall report on the progress of its implementation of the automatic sealing created by the act, including as part of the department's SMART act hearing. The act requires district attorneys, in the completion of diversion prior to charges being filed, to seal diversion records without a court order. The act provides that a defendant's and a district attorney's access to sealed records do not require a court order. The act provides the conditions that must be met for a researcher to access sealed records without a court order. The act allows a record to be sealed if a defendant owes fines, court fees, late fees, or other court-ordered fees. The act requires the Colorado bureau of investigation to produce an annual report regarding record sealing. The act makes clarifying and organizational changes to the record sealing statutes. The act appropriates $725,145 from the general fund to the judicial department to implement the act. (Note: This summary applies to this bill as enacted.)",0
"SB22-0100","2021_2022","2022-RS","Continue Domestic Violence Fatality Review Board","Crimes, Corrections, & Enforcement
State Government","Concerning changes to the domestic violence fatality review board statutes, and, in connection therewith, making and reducing an appropriation.","The act requires the domestic violence fatality review board (review board) to: Provide technical assistance and training to local governments to help establish and maintain a review team and provide technical assistance and training to existing review teams; Pursue and implement any recommendations pertaining to improving communication and information-sharing between public and private organizations and agencies as to domestic violence incidents and risk, reducing the incidence of domestic violence and domestic violence fatalities in the state, and improving responses to domestic violence incidents; Provide any necessary coordination between local governments and organizations to assist with domestic violence prevention and responses to fatalities; Make a recommendation in its 2022 annual written report whether and how diversity, equity, and inclusion training could be provided for individuals who provide initial call response functions and could be provided for local boards that may conduct a fatality review to create greater trust between local agencies and victims of domestic violence; Coordinate with stakeholders to develop best practices for collecting data on domestic violence-related fatalities; Coordinate to implement effective information-sharing related to identified domestic violence fatalities; Perform outreach to local governments and organizations to promote the development of local review teams; and Prioritize development and support of local review teams in underserved and rural communities. The review board is set to repeal on September 1, 2022. The act extends the repeal to September 1, 2027, and requires a sunset review prior to the repeal. The act also repeals the review board's associated cash fund. The act appropriates $43,350 to the department of law from the general fund to implement the act. The act decreases the cash fund appropriation from the Colorado domestic violence review board cash fund in the 2022 general appropriations act to the department of law for use by the office of community engagement by $2,500. (Note: This summary applies to this bill as enacted.)",0
