"bill_id","term","session","title","keywords","long_title","summary","commem"
"HB20-1211","2019_2020","2020-RS","Sunset Regulation Of Egg Dealers","Agriculture","Concerning the continuation of the licensing of egg dealers, and, in connection therewith, implementing the recommendations contained in the 2019 sunset report by the department of regulatory agencies.","The act implements the recommendations of the department of regulatory agencies in its sunset review and report of the licensing of egg dealers by: Extending the program for 11 years, until September 1, 2031; Adding the regulation of non-chicken eggs from avian species and authorizing the commissioner of agriculture to adopt rules specifying how non-chicken eggs will be regulated; and Changing the fund where civil penalties are deposited from the inspection and consumer services cash fund to the general fund.(Note: This summary applies to this bill as enacted.)",0
"HB20-1212","2019_2020","2020-RS","Sunset Naturopathic Doctors","Professions & Occupations","Concerning the continuation of the regulation of naturopathic doctors, and, in connection therewith, implementing recommendations contained in the 2019 sunset report by the department of regulatory agencies.","The act implements the recommendations of the department of regulatory agencies in its sunset review and report on the regulation of naturopathic doctors as follows: Continues the regulation of naturopathic doctors by the department of regulatory agencies for 9 years, until September 1, 2029; and Provides immunity from liability for the director of the division of professions and occupations (director), division staff, consultants, and complainants in any civil action brought against the individual for acts occurring while the individual is acting in the individual's capacity as director, board member, staff, consultant, or witness, respectively. The act also: Requires that of the 3 doctors of medicine or osteopathy who serve on the naturopathic medicine advisory committee (committee), one must be a pediatrician and one must be a member of a statewide multispecialty medical society; Requires the committee to meet at least once each year and tasks the committee with reviewing the naturopathic doctor formulary, making recommendations to the director on additions to the formulary, and discussing issues of importance to naturopathic doctors and their patients; Allows the director to make additions to the naturopathic formulary; and Prohibits a person who is not registered as a naturopathic doctor from using any title that implies the person is registered or licensed as a naturopathic doctor.(Note: This summary applies to this bill as enacted.)",0
"HB20-1213","2019_2020","2020-RS","Sunset Commodity Handler And Farm Products Acts","Agriculture","Concerning the continuation of the department of agriculture's regulatory functions related to persons who work with agricultural products, and, in connection therewith, implementing recommendations contained in the 2019 sunset report by the department of regulatory agencies concerning the ""Commodity Handler Act"" and the ""Farm Products Act"".","The act implements recommendations of the department of regulatory agencies' sunset review and report on the licensing functions of the commissioner of agriculture (commissioner) regarding the ""Commodity Handler Act"" and the ""Farm Products Act"", with modifications, by: Continuing the commissioner's licensing functions for 5 years, until 2025; Combining the ""Commodity Handler Act"" and the ""Farm Products Act""; Exempting from licensure small-volume commodity handlers who buy less than $250,000 worth of commodities and farm products per year and do not buy commodities for commercial feeding of livestock; Requiring the commissioner to adopt rules by December 31, 2020, regarding financial assurance requirements, including a schedule for filing a bond with the commissioner, record keeping requirements, initial and renewal license requirements, credit sale contract requirements, standard warehouse operation requirements, and animal feeding operations capacity and requiring the department of agriculture to convene a stakeholders' group to work on drafting the rules; With regard to an action to demand payment on a surety bond or letter of credit based on the misconduct of a commodity handler or dealer, extending the date for filing the action, and thus the period of liability for which the surety or issuer of the letter of credit is required to pay a claim, from up to 180 days after the later of the date of the transaction or the date of the loss to up to 548 days (approximately 18 months) after the later of the date of the transaction or the date of the loss; Requiring the department of agriculture, on or before November 1, 2021, to submit a report to the committees of the general assembly with jurisdiction over agricultural issues summarizing the department's progress toward implementing the act; Increasing the bond amount that farm products dealers must file from between $2,000 and $200,000 to between $200,000 and $1 million; and For the definition of ""small-volume dealer"", repealing the limitation on the amount of farm products or commodities, based on price, that a dealer can purchase in a single transaction to qualify as a small-volume dealer.(Note: This summary applies to this bill as enacted.)",0
"HB20-1214","2019_2020","2020-RS","Sunset Home Warranty Service Contracts","Business & Economic Development
Housing
Professions & Occupations","Concerning the continuation of the statutes governing home warranty service contracts, and, in connection therewith, implementing the recommendations contained in the 2019 sunset report by the department of regulatory agencies.","The act implements the recommendations of the department of regulatory agencies in its sunset review and report on home warranty service contracts by continuing the statutes governing the contracts for 6 years, until 2026, and clarifying that home warranty service contracts are not insurance. (Note: This summary applies to this bill as enacted.)",0
"HB20-1215","2019_2020","2020-RS","Sunset Water Wastewater Facility Operators Certification Board","Natural Resources & Environment","Concerning the continuation of the water and wastewater facility operators certification board, and, in connection therewith, implementing the recommendations contained in the 2019 sunset report by the department of regulatory agencies and making an appropriation.","The act implements the recommendations of the department of regulatory agencies in its sunset review of the water and wastewater facility operators certification board by: Extending the repeal date of the board until September 1, 2031; Amending the definition of ""domestic wastewater treatment facility"" by excluding small on-site wastewater treatment systems with a design capacity of 2,000 gallons or less per day, unless the system discharges directly to surface water; Amending the definition of ""industrial wastewater treatment facility"" by: Repealing the exclusion of facilities designed to operate for less than one year and facilities with in-situ discharges; and Adding an exclusion of construction dewatering activities that use only passive treatment and occur for less than one year; Creating a water and wastewater facility operators fund for fees that the board receives directly and uses for the exclusive use of the regulatory program; and Repealing an obsolete provision of law relating to a reorganization of the board on July 1, 2004. The act appropriates $24,815 from the water and wastewater facility operators fund to the department of public health and environment for use by the drinking water program in the water quality control division. (Note: This summary applies to this bill as enacted.)",0
"HB20-1216","2019_2020","2020-RS","Sunset Continue Nurse Practice Act","Health Care & Health Insurance
Professions & Occupations","Concerning the continuation of the state board of nursing, and, in connection therewith, implementing the recommendations contained in the 2019 sunset report by the department of regulatory agencies.","The act implements the recommendations of the department of regulatory agencies in its sunset review and report on the ""Nurse Practice Act"", under which nurses are regulated by the state board of nursing (board), as follows: Continues the regulation of nurses by the board for 7 years, until September 1, 2027; Authorizes the board to enter into a confidential agreement to limit practice with a nurse who has a health condition that affects the ability of the nurse to practice safely and modifies grounds for disciplining a nurse to specify that a nurse may be disciplined for failing to notify the board of a health condition that limits the nurse's ability to practice safely, failing to act within the limits imposed by the health condition, or failing to comply with the terms of a confidential agreement entered into with the board; Adds, as a ground for disciplining a nurse, engaging in a sexual act with a patient during the course of care or within 6 months after care is concluded; Requires licensees and insurance carriers to report malpractice settlements and judgments; Modifies the grounds for discipline relating to alcohol or drug use or abuse to clarify that the use or abuse need not be ongoing to trigger discipline; Requires a nurse to report an adverse action or the surrender of a license within 30 days after the action; Requires a nurse to report a criminal conviction within 30, rather than 45, days after the conviction; Repeals the standards of ""willful"" and ""negligent"" with regard to certain grounds for disciplining a nurse; Changes the title ""advanced practice nurse"" and the acronym ""A.P.N."" to ""advanced practice registered nurse"" and ""A.P.R.N.""; Eliminates the age limit and the requirement to be retired for a nurse to obtain a volunteer license; Repeals the requirement for the director of the division of professions and occupations to consult with the board before appointing an executive administrator and other personnel for the board; and Repeals the requirement for at least one board member to sit on the panel to interview candidates for the board executive administrator position. In addition to implementing the sunset recommendations, the act: Reduces the number of experience hours required for an A.P.R.N. to obtain prescriptive authority from 1,000 hours to 750 hours and includes a legislative declaration stating that the experience hours should not be adjusted downward before the next sunset review of the ""Nurse Practice Act""; Eliminates the requirement that an A.P.R.N. seeking or who has obtained prescriptive authority develop, maintain, or update an articulated plan and that the board audit those plans; Adds definitions of ""collaboration"", ""delegation of patient care"", and ""licensed health care provider"" to the ""Nurse Practice Act"" for purposes of clarifying the ability of nurses to delegate nursing tasks to other providers and assistive personnel; and Modifies the definitions of ""practice of practical nursing"" and ""practice of professional nursing"".(Note: This summary applies to this bill as enacted.)",0
"HB20-1217","2019_2020","2020-RS","Sunset Marijuana Financial Services Cooperatives","Business & Economic Development","Concerning the continuation of marijuana financial services cooperatives, and, in connection therewith, implementing the recommendations contained in the 2019 sunset report by the department of regulatory agencies.","Current law authorizes the formation of marijuana financial services cooperatives under the regulation of the state commissioner of financial services. The act implements the recommendations of the department of regulatory agencies' sunset review of marijuana financial services cooperatives by repealing the authorizing law. (Note: This summary applies to this bill as enacted.)",0
"HB20-1218","2019_2020","2020-RS","Sunset Continue Hearing Aid Providers","Professions & Occupations","Concerning the continuation of the licensing of hearing aid providers, and, in connection therewith, implementing recommendations contained in the 2019 sunset report by the department of regulatory agencies.","The act implements recommendations of the department of regulatory agencies' sunset review and report on the licensing of hearing aid providers by: Continuing the licensing of hearing aid providers for 11 years, to 2031; Requiring final agency actions to be appealed directly to the court of appeals; Repealing language specifying that the hearing aid provider practice act does not prohibit an individual from performing tasks that would be permissible if the licensee was not licensed; Prohibiting a person who is not licensed as a hearing aid provider from using any titles that imply the person is qualified as a hearing aid provider; Requiring a hearing aid provider to be licensed before directly or indirectly selling or negotiating to sell any hearing aid for the hearing impaired; Repealing references to the national competency examination of the National Board for Certification in Hearing Instrument Sciences and requiring the director of the division of professions and occupations (director) to determine the competency examination required for licensure; Requiring hearing aid providers to post a surety bond, maintain professional liability insurance, or comply with other financial responsibility requirements determined by the director; Adding failure to practice according to commonly accepted professional standards to the grounds for discipline; Authorizing the director to accept disciplinary action taken by another state, a local jurisdiction, or the federal government as prima facie evidence of misconduct if the basis for the action would be grounds for discipline in Colorado; and Adding deceptive trade practice provisions related to the sale of hearing aids by hearing aid providers. In addition to implementing the sunset recommendations, the act also: Updates the scope of practice to require either the initial testing or the first fitting to be performed in-person; and Requires each hearing aid provider to attend at least 8 hours of continuing education each year.(Note: This summary applies to this bill as enacted.)",0
"HB20-1219","2019_2020","2020-RS","Sunset Continue Licensing Audiologists","Professions & Occupations","Concerning the continuation of the licensing of audiologists, and, in connection therewith, implementing recommendations contained in the 2019 sunset report by the department of regulatory agencies.","The act implements the recommendations of the department of regulatory agencies' sunset review and report on the licensing of audiologists by: Continuing the licensing of audiologists for 11 years, to 2031; Requiring licensees and insurance carriers to report any malpractice settlements or judgments to the director of the division of professions and occupations in the department of regulatory agencies within 30 days and specifying that failure of a licensee to comply with this requirement is grounds for discipline; Requiring final agency actions to be appealed directly to the court of appeals; Amending the language in the grounds for discipline referring to an alcohol or substance use disorder; and Adding deceptive trade practice provisions related to the dispensing of hearing aids by audiologists. The act also requires each audiologist to complete at least 10 hours of continuing education each license renewal period. (Note: This summary applies to this bill as enacted.)",0
"HB20-1220","2019_2020","2020-RS","Veterans Community Living Center Services Assessment","Human Services
Military & Veterans","Concerning a statewide needs assessment of services provided by veterans community living centers.","The bill requires the state department of human services (department) to conduct a statewide needs assessment of the services provided by veterans community living centers, including changes to services necessitated by changing demographics of the veteran population, the advantages and limitations of providing services through existing veterans community living centers, and alternative models of care for providing services to veterans. The department is required to submit the final assessment to the state, veterans, and military affairs committees of the house of representatives and the senate on or before December 1, 2020. The department may enter into an agreement with a third party to conduct the assessment. (Note: This summary applies to this bill as introduced.)",0
"HB20-1221","2019_2020","2020-RS","Complementary Or Alternative Medicine Pilot Program","Public Health","Concerning an expansion of the complementary or alternative medicine pilot program for a person with an injury that results in paralysis.","The complementary or alternative medicine pilot program (pilot program) currently applies to any person with a spinal cord injury. The bill expands the pilot program to include persons with a primary condition of multiple sclerosis, a brain injury, spina bifida, muscular dystrophy, or cerebral palsy and a secondary condition of paralysis. Additionally, an eligible person must reside in either Adams county, Arapahoe county, Boulder county, the city and county of Broomfield, the city and county of Denver, Douglas county, El Paso county, Jefferson county, Larimer county, Pueblo county, or Weld county.(Note: This summary applies to this bill as introduced.)",0
"HB20-1222","2019_2020","2020-RS","Veterans Hiring Preference","Labor & Employment","Concerning the authority of a private employer to adopt a veterans preference employment policy when hiring new employees.","Because the United States equal employment opportunity commission and the federal courts have found that a private employer's veterans preference employment policy is not a violation of Title VII of the ""Civil Rights Act of 1964"" if there is a basis for the policy in state law, the bill creates a statutory basis to allow a private employer to give preference to a veteran of the armed forces or the National Guard and the spouse of a disabled veteran or a veteran killed in the line of duty when hiring a new employee as long as the veteran or the spouse is as qualified as other applicants for employment. The bill clarifies that an employer who adopts a program that gives preferences to veterans or their spouses is not committing a discriminatory or unfair labor practice.(Note: This summary applies to this bill as introduced.)",0
"HB20-1223","2019_2020","2020-RS","Rural Arts Grant Program","Business & Economic Development","Concerning the creation of the rural arts grant program, and, in connection therewith, making an appropriation.","The bill creates the rural arts grant program (grant program) in the creative industries division (division) in the office of economic development, to provide grants to artists to enhance rural prosperity through the arts and creative sector. To be eligible to receive a grant through the grant program, the artist or artists must live and work outside of the scientific and cultural facilities district and work with a qualified governmental or nonprofit organization (qualified organization) that will serve as the artist's sponsor in submitting a grant application. The division is required to implement and administer the grant program and award grants from the money annually appropriated by the general assembly for the grant program. The division is also required to promulgate rules create policies and procedures for the implementation and administration of the grant program and to publish the policies and procedures on its website . The bill specifies the information that must be included in a grant application. The council on creative industries is required to review the applications and award grants based on specified criteria. Grant recipients may use the money received through the grant program for projects that advance the artistic and cultural goals of rural communities and their economies, projects that will enhance their community's culture, or projects that provide incentive for cross-community collaborations and that have the potential to contribute to the acceptance and consideration of differing perspectives. The division is required to disburse awarded grants to the qualified organization, which shall ensure that the grant money is available to the artist or artists for the purposes specified in the grant application. The qualified organization may use up to 5% of the total amount of grant money awarded for administrative costs associated with the grant. Each qualified organization that receives a grant shall, in partnership with the artist or artists who worked on the project, submit a report regarding the use of the grant money to the division after the completion of the project for which the grant money was used. The division is required to submit an annual summarized report to the general assembly regarding the grant program. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"HB20-1224","2019_2020","2020-RS","Agricultural Products Overweight Motor Vehicle","Agriculture
Transportation & Motor Vehicles","Concerning the issuance of an overweight permit for vehicles used to transport agricultural products from the place of production.","If certain conditions are met, current law allows vehicle owners to get permits to move overweight loads. The bill creates a type of overweight permit for divisible loads granted to agricultural producers if: The vehicle is registered as a farm vehicle; The agricultural producer designates 100 days, which need not be consecutive, for each calendar year that the permit may be used; The vehicle is used to transport agricultural products from the place of production to the place of storage or sale; and The vehicle complies with rules governing the distribution of the load upon the vehicle's axles. The permit costs: $40 for general vehicles; $50 for quad axle groupings; $50 for vehicles with trailers with 2 or 3 axle groupings.(Note: This summary applies to this bill as introduced.)",0
"HB20-1225","2019_2020","2020-RS","Cooperative Electric Utilities Reasonable Rates Energy Storage","Energy","Concerning clarification of the requirement of reasonableness in charges imposed by one cooperative electric association upon another.","The act: Declares that the jurisdiction of the Colorado public utilities commission (commission) does and traditionally has always been understood to extend to the determination of just and reasonable rates by all public utilities; Explicitly states that the terms and conditions imposed by one cooperative electric association on another regarding the installation, interconnection, and use of energy storage systems must be just and reasonable; and Declares that if a retail cooperative electric association withdraws from membership in a wholesale electric cooperative, the withdrawal is a matter of statewide concern for which the commission has authority to adjudicate complaints regarding such withdrawal. In relation to a retail cooperative electric association's withdrawal from membership, the wholesale electric cooperative must act in good faith and fair dealing, cannot impose unreasonable contractual terms in relation to the withdrawal, and must facilitate maintaining the retail cooperative electric association's native electric load priority for accessing firm transmission capacity.(Note: This summary applies to this bill as enacted.)",0
"HB20-1226","2019_2020","2020-RS","Food Safety And Quality Labeling","Public Health","Concerning date labeling on foods, and, in connection therewith, encouraging the use of elevated risk dates and quality dates on certain foods.","The bill encourages each food manufacturer to affix a label indicating an elevated risk date on each product that poses a high level of risk to an individual who consumes the food product after the elevated risk date. On and after July 1, 2023, food that is offered for sale with such a label must: Display the elevated risk date preceded by the phrase ""USE BY"" unless the executive director of the department of public health and environment (department) promulgates rules establishing a different phrase; and Express the date by the first 3 letters of the month, followed by numerals designating the calendar day and year, or by the numerical calendar month followed by numerals designating the calendar day and year. On and after July 1, 2023, if a food manufacturer or retail food facility includes a quality date on a food product, the quality date must be: Displayed preceded by the phrase ""BEST IF USED BY"" unless the executive director promulgates rules establishing a different phrase; and Expressed by the first 3 letters of the month followed by numerals designating the calendar day and year, or by the numerical calendar month followed by numerals designating the calendar day and year. The bill requires the department to make publicly available on its website information indicating the distinction between elevated risk dates and quality dates on food labels. The executive director may promulgate rules to implement the new labeling requirements. (Note: This summary applies to this bill as introduced.)",0
"HB20-1227","2019_2020","2020-RS","Network-level Distracted Driving Technology","Telecommunications & Information Technology
Transportation & Motor Vehicles","Concerning the availability of network-level mobile phone distracted driving prevention technology.","The bill requires a provider of commercial mobile radio service in Colorado to make network-level distraction control technology available to the provider's customers so that, at the customer's request, the provider can limit distracting content on an authorized user's mobile electronic device from the network level while the authorized user is driving. (Note: This summary applies to this bill as introduced.)",0
"HB20-1228","2019_2020","2020-RS","Protect Survivors' Rights To Rape Kit Evidence","Crimes, Corrections, & Enforcement","Concerning forensic medical evidence of sexual assault, and, in connection therewith, making an appropriation.","The bill requires the division of criminal justice in the department of public safety (division) and a statewide coalition for sexual assault victims to convene a statewide multidisciplinary committee to research the creation of a existing statewide system systems to track forensic medical evidence related to a sexual assault (medical evidence) whereby victims may access specified information concerning the medical evidence. The division shall report its findings to specified committees of the general assembly. The bill requires the medical professional collecting the medical evidence to inform victims of the contact information for the nearest sexual assault victim's advocate or confidential victim's advocate , the length of time that medical evidence must be preserved, and their right to be notified of the destruction of the medical evidence. If a conviction or plea has not been entered in a case, the bill requires the entity holding the medical evidence to notify the victim: When the evidence is submitted to a laboratory for testing; When the results of the testing are received; and Prior to the medical evidence being destroyed and to maintain the medical evidence for an additional 10 years if the victim objects to the destruction. The bill requires the executive director of the department of public safety to promulgate rules requiring the entity holding medical evidence to maintain the medical evidence until the statute of limitations on commencing a criminal action has passed law enforcement agency to maintain the medical evidence until the statute of limitation has run on the crime and for an additional 10 years if the victim objects to its destruction . (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"HB20-1229","2019_2020","2020-RS","Peace Officers Standards and Training Board Scholarship Rural And Small Law Enforcement","Crimes, Corrections, & Enforcement","Concerning authorizing the peace officers standards and training board to establish a scholarship program for law enforcement agencies with limited resources to assist the agencies with the payment of tuition costs for peace officer candidates to attend an approved basic law enforcement training academy.","The act authorizes the peace officers standards and training (P.O.S.T.) board to establish a scholarship program for law enforcement agencies in rural and smaller jurisdictions with limited resources due to their size or location to assist the agencies with the payment of tuition costs for peace officer candidates to attend an approved basic law enforcement training academy. A peace officer who received a scholarship for a training academy tuition must be employed for at least three years by a law enforcement agency in a rural and small jurisdiction after attending the approved basic law enforcement training academy or the peace officer shall reimburse the cost of attending the basic law enforcement training academy to the P.O.S.T. board. (Note: This summary applies to this bill as enacted.)",0
"HB20-1230","2019_2020","2020-RS","Sunset Occupational Therapy Practice Act","Professions & Occupations","Concerning the continuation of the ""Occupational Therapy Practice Act"", and, in connection therewith, implementing the recommendations contained in the 2019 sunset report by the department of regulatory agencies.","The act implements, with amendments, the recommendations of the department of regulatory agencies (department) in its sunset review and report on the licensing of occupational therapists and occupational therapy assistants (OTAs) by the director of the division of professions and occupations in the department. Specifically, the act: Continues the ""Occupational Therapy Practice Act"" for 10 years, until 2030; Modifies the legislative declaration and definitions related to the scope of practice of occupational therapy; Designates ""occupational therapy consultant"", ""M.O.T."", ""M.O.T./L."", ""occupational therapy assistant"", ""O.T.A."", and ""C.O.T.A."" as protected titles and clarifies that individuals who legally practice temporarily as occupational therapists in Colorado may use protected titles; Reorders and amends certain provisions concerning examinations and applications for licensure by occupational therapists and OTAs; and Adds certain prohibited behaviors as grounds for discipline.(Note: This summary applies to this bill as enacted.)",0
"HB20-1231","2019_2020","2020-RS","Amend Programs Addressing Educator Shortages","Education & School Finance (Pre & K-12)
Higher Education","Concerning strategies to address educator shortages.","The bill amends and repeals, in part, the existing grow your own educator program to authorize local education providers, including school districts, charter schools, and boards of cooperative services, to establish local grow your own educator programs that give high school students the opportunity to participate in a teacher preparation pathway in which high school students can receive college credit for course work that leads to an education or related degree or credential at a 2- or 4-year institution of higher education. The department of education, in consultation with the department of higher education, shall create a framework for local grow your own educator programs, including the accumulation of transferable postsecondary credit. As part of the grow your own educator program, the bill creates a grow your own educator scholarship to award $5,000 to students in higher education preparation programs who have completed not less than the final 24 credit hours required for an education or related degree or credential and agree to work as an educator in a Colorado public school upon completion of the degree or credential. In awarding scholarships, the state board shall prioritize students who participated in a local education provider's grow your own educator program while in high school and who complete their final field work in a school of the local education provider. Next, the state board shall prioritize scholarships to students who participated in a local education provider's grow your own educator program while in high school and who commit to teaching in a content shortage area or in a rural area. The bill amends the teacher of record license to apply to students participating in a Colorado-approved program of preparation and who will be employed with a local education provider experiencing a critical teacher shortage, without the need to show that no other licensed applicant has applied. The bill removes references to the grow your own educator program that no longer apply. The bill amends the teacher of record program to remove the requirement that a teacher participating in the program must fill a position for which no other licensed applicant has applied. The bill directs the Colorado commission on higher education, in collaboration with the governing boards and the higher education council, to negotiate statewide degree transfer agreements so that statewide degree transfer agreements are in place no later than 2022 for educator preparation programs, including but not limited to elementary and secondary education; early childhood education; special education; speech and language pathology; occupational therapy; world languages; mathematics; science; and STEM, as defined in statute. Credits accumulated pursuant to a statewide degree transfer agreement apply to the transfer of course work, regardless of whether the course work was successfully completed at a 2-year or 4-year state institution of higher education and regardless of whether the credit is being transferred to a 2-year or 4-year state institution of higher education. (Note: This summary applies to this bill as introduced.)",0
"HB20-1232","2019_2020","2020-RS","Equity In Access To Clinical Trials In Medicaid","Health Care & Health Insurance","Concerning equity in access to clinical trials for individuals enrolled in the medical assistance program.","The act authorizes the state medical assistance program (medicaid) to cover routine costs associated with phase I through phase IV clinical trials involving the prevention, detection, diagnosis, or treatment of life-threatening or debilitating diseases or conditions. The medicaid recipient's (recipient's) treating physician must determine that the recipient has a qualifying disease or condition and that the recipient meets the selection criteria for the clinical trial. The clinical trial must be an approved clinical trial, as described in the act, and must be conducted by agencies and organizations specified in the act. As used in the act, ""routine costs"" include medically necessary items or services included under the medicaid program for a recipient, to the extent that the provision of such items or services to the individual outside the course of such participation would otherwise be covered under the medical assistance program, without regard to whether the recipient is participating in a clinical trial. Routine costs do not include items specified in the act, including the investigational item, device, or service itself; items and services provided solely to satisfy data collection and analysis needed for the clinical trial; and items, drugs, or services that would otherwise be provided by the clinical trial or provided for free to any individual participating in the clinical trial. (Note: This summary applies to this bill as enacted.)",0
"HB20-1233","2019_2020","2020-RS","Basic Life Functions In Public Spaces","State Government","Concerning constitutional protections for conducting basic life functions in public spaces.","The bill prohibits the state and any city, county, city and county, municipality, or other political subdivision (government entity) from restricting any person from: Conducting basic life functions in a public space unless the government entity can offer alternative adequate shelter to the person and the person denies the alternative adequate shelter; and Occupying a motor vehicle, provided that the motor vehicle is legally parked on public property or parked on private property with the permission of the property owner.(Note: This summary applies to this bill as introduced.)",0
"HB20-1234","2019_2020","2020-RS","Peace Officer Status For Certain DOR Department of Revenue Employees","Crimes, Corrections, & Enforcement","Concerning peace officer status for certain employees of the department of revenue.","The bill specifies that motor vehicle investigators and criminal tax enforcement special agents are peace officers and must be certified by the peace officers standards and training board. (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"HB20-1235","2019_2020","2020-RS","Colorado Department Of Education Support For Family Engagement Practices","Education & School Finance (Pre & K-12)","Concerning advancing research-based family-school partnerships in Colorado.","The bill establishes the position of family-school partnership coordinator (coordinator) in the department of education. The coordinator supports local education providers with researching, designing, and implementing research-based family-school partnerships and supports educator preparation programs that provide training to educators related to implementing family-school partnerships. The coordinator is required to prepare a report every year that describes innovations that advance family engagement practices and provides information about research and resources available to local education providers and educator preparation programs that may assist in implementing family-school partnerships.(Note: This summary applies to this bill as introduced.)",0
"HB20-1236","2019_2020","2020-RS","Health Care Coverage Easy Enrollment Program","Health Care & Health Insurance","Concerning a health care coverage enrollment program that uses information gathered from state individual income tax return forms to aid uninsured individuals in obtaining health care coverage.","The act creates the Colorado affordable health care coverage easy enrollment program (program) for the purpose of leveraging the tax filing process to connect uninsured Coloradans to free or subsidized health care coverage through a health care coverage affordability program, which includes medicaid, the children's basic health plan, or a subsidized health benefit plan, or other creditable coverage. The program will allow Coloradans to request on their state income tax returns that the Colorado health benefit exchange (exchange) assess whether uninsured household members are potentially eligible for free or subsidized health care coverage. If the tax filer requests that the eligibility of uninsured household members be assessed under the program, the tax filer will receive information about coverage options and assistance with enrollment. The act creates the affordable health care coverage easy enrollment advisory committee (advisory committee) to guide implementation of the program. The advisory committee is co-chaired by the executive director of the exchange and the executive director of the department of revenue (department), or their designees, and consists of the following 9 members, appointed by the board of directors of the exchange: A representative of the department of health care policy and financing; A representative of the division of insurance in the department of regulatory agencies; A representative of consumer advocacy groups; A representative of small employers; A representative of insurers; A health care consumer; A health coverage guide or other person with expertise in the process of applying for federal insurance or assistance; An insurance producer; and A tax preparer. If the exchange verifies that the uninsured individual is a United States citizen, the exchange, through procedures determined by the advisory committee, will assess whether uninsured individuals identified through the program are potentially eligible for a health care coverage affordability program or other creditable coverage, notify uninsured individuals about their potential eligibility, and enroll or assist with enrolling uninsured individuals in creditable coverage. The department is required to implement the tax forms and schedules created by the advisory committee and to share the tax information gathered, as authorized by individual tax filers, with the exchange. The executive director of the department is required to promulgate rules to implement the new tax forms and schedules and to implement the authorized sharing of the tax information provided on the state individual income tax return forms for the purpose of enrolling uninsured individuals in a health care coverage affordability program. (Note: This summary applies to this bill as enacted.)",0
"HB20-1237","2019_2020","2020-RS","Medicaid Managed Care Assignment For Child Welfare","Health Care & Health Insurance
Human Services","Concerning the assignment of certain children and youth to managed care service areas under the medical assistance act.","For a child or youth who obtains services under the state's medicaid program through the initiation of a dependency and neglect action or juvenile delinquency action resulting in out-of-home placement, the act requires the department of health care policy and financing (department) to assign the child or youth to the managed care entity (MCE) in the county in which the action was initiated. The department shall only change the MCE designation if requested by the county with jurisdiction over the action or the child's or youth's legal guardian. (Note: This summary applies to this bill as enacted.)",0
"HB20-1238","2019_2020","2020-RS","Safe And Healthy Learning Environments For Students","Education & School Finance (Pre & K-12)","Concerning grant program funding opportunities for public schools that promote the use of developmentally appropriate strategies to ensure healthy learning environments for students.","The bill requires the department of education (department) to give preference to grant applicants that articulate a strong, comprehensive approach to significantly reduce the use of school policing, school resource officers, and invasive security technologies and practices, and implement evidence-based or promising practices designed to promote school safety and healthy learning environments. The department shall also give preference to grant applicants that demonstrate the applicant's current use of evidence-based or promising practices designed to promote school safety and healthy learning environments. The preference criteria only applies to the student re-engagement grant program, the expelled and at-risk student services grant program, the school bullying prevention and education grant program, and the behavioral health care professional matching grant program. (Note: This summary applies to this bill as introduced.)",0
"HB20-1239","2019_2020","2020-RS","Consumer Protections Concerning Vaccinations","Public Health","Concerning measures to protect consumers regarding vaccinations, and, in connection therewith, enacting the ""Vaccine Consumer Protection Act"", which requires the dissemination of vaccination information to patients, the completion of a vaccination contraindication checklist, and the reporting of adverse vaccine reactions; prohibits the recommendation or administration of a vaccine to a minor without the consent of the minor's parent or guardian; prohibits certain actions against persons who delay or decline vaccinations; authorizes the assessment of fines; and requires the department of public health and environment to post information about the rights, duties, and penalties specified in the act on its website.","The bill creates the ""Vaccine Consumer Protection Act"" (Act), which Act: Requires health care providers and health care facilities to provide vaccine information to patients; Requires health care providers and health care facilities that recommend or administer a vaccine to a patient to ensure that the patient or the patient's parent or guardian completes a vaccination contraindication checklist created by the state board of health; Requires health care providers and health care facilities to report vaccine adverse events to the federal vaccine adverse event reporting system; Prohibits health care providers and health care facilities from recommending or administering a vaccine to a patient who is under 18 years of age without the consent of the patient's parent or guardian; Prohibits health care providers, health care facilities, health insurers, and schools from treating people who delay or decline vaccinations differently than people who have received vaccinations; Authorizes the assessment of fines for violations of the Act; and Requires the department of public health and environment to post specific vaccine information on its website.(Note: This summary applies to this bill as introduced.)",0
