"bill_id","term","session","title","keywords","long_title","summary","commem"
"SB24-0211","2023_2024","2024-RS","Adjustments to the Necessary Document Program","Human Services
Transportation & Motor Vehicles","Concerning adjustments to the necessary document program administered by the office of health equity in the department of public health and environment.","The bill adjusts aspects of the necessary document program (program) administered by the office of health equity in the department of public health and environment, which program assists certain populations of Colorado residents with paying the fees to acquire necessary documents. The bill clarifies that an individual who is eligible under the program may obtain necessary documents without charge at certain division of motor vehicles locations, vital statistics offices, or other governmental offices that offer vital statistics documents and establishes that an individual may self-attest to the individual's eligibility under the program. The bill does not change the identity verification requirements that may be required to obtain a necessary document. The bill also specifies that an individual who is eligible for the program is not subject to the fees charged by the department of revenue for driver's licenses or identification cards. (Note: This summary applies to this bill as introduced.)",0
"SB24-0212","2023_2024","2024-RS","Local Govs Renewable Energy Projects","Energy","Concerning measures to facilitate the construction of renewable energy projects, and, in connection therewith, making an appropriation.","The act requires the director of the energy and carbon management commission in the department of natural resources, at the request of a local government or tribal government, to provide technical support concerning: The development of local codes governing wind, solar, energy storage, and energy transmission projects (renewable energy projects); or The review of renewable energy projects for which a local government or a tribal government receives an application for land use approval after June 30, 2024. At the request of an owner or operator of a renewable energy facility (facility owner), a local government, or a tribal government, the division of parks and wildlife (division) must provide a set of best management practices to avoid, minimize, and mitigate wildlife impacts of renewable energy projects. The facility owner, local government, or tribal government may incorporate the best management practices into project plans, and the best management practices may be considered as conditions of approval by a local government or tribal government with land use authority over a renewable energy project. The division must also identify high-priority habitats based on the best available science, update the list of high-priority habitats at least annually, and make the list publicly available. A facility owner, local government, or tribal government may consider the high-priority habitats in planning, siting, permitting, and developing renewable energy projects. The act requires the Colorado energy office (office), in cooperation with the department of local affairs and the department of natural resources, to develop a repository of codes and ordinances that support renewable energy projects and commercial energy transmission facilities for the purpose of providing conceptual frameworks that local governments and tribal governments may consider and adapt to suit local circumstances and address local energy resources. On or before September 30, 2025, the office must submit to the general assembly a report that: Evaluates local government processes for the siting of commercially viable renewable energy projects and commercial energy transmission facilities; and Evaluates the impact of renewable energy projects and commercial energy transmission facilities on wildlife resources; the use of wildlife mitigation, decommissioning, and community benefit agreements; and the range of fees imposed by local governments. In preparing the report, the office must provide opportunities for stakeholders and the public to provide input before the final report is completed. For renewable energy projects for which a local government receives an application for land use approval after June 30, 2024, the act prohibits a local government from granting a development permit for the construction of a facility in any area that is included within the land relinquished and conveyed by the confederated bands of the Ute nation to the United States in the Brunot Agreement of September 13, 1873, unless the local government first consults with the tribal governments of the Ute Mountain Ute Tribe and the Southern Ute Indian Tribe concerning the potential impacts to hunting, fishing, and gathering rights related to the construction of the facility. For the 2024-25 state fiscal year, the act appropriates $307,991 to the department of natural resources from the wildlife cash fund. For the 2024-25 state fiscal year, the act appropriates $95,490 to the department of natural resources from the energy and carbon management cash fund for use by the energy and carbon management commission. APPROVED by Governor May 21, 2024 EFFECTIVE May 21, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0213","2023_2024","2024-RS","Exempt Certain Structures from County Regulation","Local Government","Concerning an exemption from county short-term rental regulation for certain structures located in an unincorporated area of a county that are used for recreational purposes and do not receive public services.","Under current law, a board of county commissioners is authorized to license an owner or owner's agent who rents or advertises the owner's lodging unit for a short-term stay and to fix the fees, terms, and manner for issuing and revoking such licenses. The bill creates an exception to provides that this authority for the owner or owner's agent of, and with respect to, shall not prohibit or effectively prohibit the short-term rental of any structure located on a parcel in an unincorporated area of a county that does not receive water, heat, electricity, or sanitary sewer services from a public entity and so long as the structure is used primarily for recreational purposes. (Note: Italicized words indicate new material added to the original summary; dashes through words indicate deletions from the original summary.) (Note: This summary applies to the reengrossed version of this bill as introduced in the second house.)",0
"SB24-0214","2023_2024","2024-RS","Implement State Climate Goals","Energy
Natural Resources & Environment
State Government","Concerning the implementation of state climate goals, and, in connection therewith, making and reducing an appropriation.","Section 1 of the act creates the office of sustainability (office) in the department of personnel (department). The office is required to work with state agencies to implement environmentally sustainable practices. Section 1 also creates the state agency sustainability revolving fund (revolving fund) and directs the state treasurer to transfer $400,000 from the general fund to the revolving fund each year. The office may use the money in the revolving fund for the purposes of operating the office and replacing the state's gas- and diesel-powered equipment located in ozone nonattainment areas as designated by the U.S. environmental protection agency. Section 1 also requires the office to review and coordinate state agencies' applications for elective pay funding available under the federal ""Inflation Reduction Act of 2022"" (IRA). State agencies are required to submit elective pay applications directly to the office of the state controller. The inflation reduction act elective pay cash fund (cash fund) is created, and all money received by the state or state agencies pursuant to the elective pay provisions of the IRA must be deposited into the cash fund to be used for the purposes of the office. Subject to specified exceptions, section 3 requires, on and after January 1, 2025, recipients of state financial assistance for new building construction projects that include energy-consuming products covered by the Energy Star program (covered energy-consuming products) to use covered energy-consuming products certified by the Energy Star program (requirements). A state agency that provides or administers state financial assistance for a new building construction project (state agency) shall include certain requirements in the state agency's criteria for receiving state financial assistance and request an attestation signed by the recipient of the state financial assistance that declares that the requirements have been or will be followed or that the recipient is requesting a waiver from the requirements. A state agency may issue a waiver from the requirements based on certain evidence and an attestation from a licensed professional engineer or design professional. If the attorney general, by a preponderance of the evidence, believes that a recipient of state financial assistance has violated the requirements, the attorney general may bring a civil action to seek a civil penalty of up to the total amount of state financial assistance received by the violator. Section 4 amends the state efficiency standard for residential windows, residential doors, and residential skylights sold in Colorado on and after January 1, 2026 (standard). If the executive director of the department of public health and environment determines that the standard cannot reasonably be met by manufacturers, the executive director shall set an alternative standard which may be applied instead of the standard. Such an alternative standard, if set, must be displayed on the public website of the department of public health and environment no later than June 1, 2025. Section 6 clarifies law relating to the geothermal energy grant program within the CEO (grant program) by specifying that: The grant program applies to both heating-only and combined heating and cooling systems; At least 25% of the grant money must be awarded to projects in low-income, disproportionately impacted, or just transition communities; and The CEO may utilize grant program money to facilitate the growth of the geothermal sector and awareness of relevant state programs in Colorado. Section 7 allows money in the decarbonization tax credits administration cash fund to be used to repay administrative costs associated with administering the decarbonization tax credits, and specifies that all such administrative costs must be repaid on or before June 29, 2024. The amount of money that must remain in the fund after other unexpended and unencumbered money has been transferred to the general fund on June 30 of each year is increased from $100,000 to $300,000. Section 8 extends the deadline for the energy code board to develop a model low energy and carbon code from June 1, 2025, to September 1, 2025, and specifies that the model low energy and carbon code can include both appendices and resources to the international energy conservation code. Section 9 decreases the amount of money in the energy fund that the CEO is authorized to use to issue grants to local governments to support their adoption and enforcement of the 2021 international energy conservation code, an electric ready and solar ready code, and a low energy and carbon code from $2,000,000 to $1,875,000 and increases the amount of money that the treasurer is required to transfer into the energy fund for CEO to use to administer the energy code board from $150,000 to $275,000. Section 10 authorizes grantees to use money received through the CEO's high-efficiency electric heating and appliances grant program for equipment used to dry clothes and for other purposes as determined by the CEO. Section 13 requires the CEO, on or before August 1, 2024, to commence a study to explore how to accelerate adoption of heat pump technology in Colorado through a technical standard for applicable air conditioners. The CEO is required to provide to the general assembly a progress report, interim results and legislative recommendations, and, on or before June 1, 2025, a final study and final legislative recommendations. Section 14 repeals the requirement that a person using any portion of a transfer facility for the provision of retail or commercial goods or services or for the provision of residential uses pay rent at fair market value for such use. Section 15 clarifies that, for purposes of the industrial clean energy tax credit, an industrial study includes a pre-front-end or front-end engineering design study that meets or exceeds the standards established by the CEO or any other industrial studies as outlined in program standards and an owner includes a project developer. Section 15 also increases the amount of the credit that can be claimed from $5,000,000 to $8,000,000 and specifies that an owner that claims the industrial clean energy tax credit cannot, for the same greenhouse gas emission reduction improvements, claim the enterprise zone investment tax credit or receive grant money under the industrial and manufacturing operations clean air grant program. Section 16 clarifies several definitions related to the tax credit for expenditures made in connection with a geothermal energy project and adds several definitions. Section 16 also adds tribal governments as eligible taxpayers that may claim the tax credit. Section 17 adds tribal governments as qualified entities that may claim the geothermal electricity generation production tax credit, and requires the CEO to annually review and evaluate the effectiveness of the tax credit. Section 18 clarifies and adds several definitions related to the heat pump technology and thermal energy network tax credit, adds new standards for taxpayers to be eligible to claim the credit, and requires the CEO to substantiate that eligible taxpayers are meeting those standards periodically rather than annually. Section 20 repeals a provision that required the state treasurer to credit an amount of severance taxes to certain cash funds to repay costs associated with administering the decarbonization tax credits. Section 21 requires the CEO to prioritize high-efficiency homes and buildings when providing loans and grants from the sustainable rebuilding program to homeowners and business owners that are seeking to rebuild. Money from the sustainable rebuilding program may also be used to provide loans and grants through the disaster resilience rebuilding program which is administered by the department of local affairs. Section 22 extends the date by which the public utilities commission must determine mass-based greenhouse gas emission reduction targets for clean heat plans for 2035 from December 1, 2024, to December 1, 2025. Section 23 requires investor-owned utilities, on or before August 1, 2027, to submit to the public utilities commission a proposal for a voluntary rate or rates for energy supplied to residential customers who utilize a heat pump as their primary heating source, which, if cost-justified, are designed to lower the energy bills of those customers. Section 24 specifies that an appropriation made to the department of higher education and related to the biochar in oil and gas well plugging working advisory group for state fiscal year 2023-24 is further appropriated to the department for state fiscal year 2024-25 to the extent that it is not expended prior to July 1, 2024. To implement the act: Section 25 reduces state fiscal year 2024-25 appropriations from various cash funds to the department of revenue by an aggregate amount of $1,770,160 and offsets the decrease by increasing state fiscal year 2024-25 appropriations to the department of revenue from the decarbonization tax credits administration cash fund by $1,770,160; and Section 26 appropriates $1,058,596, of which $958,596 is from the decarbonization tax credits administration cash fund and $100,000 is from the general fund, to the office of the governor for use by the CEO. APPROVED by Governor May 17, 2024 EFFECTIVE May 17, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0215","2023_2024","2024-RS","Modify Effective Date of House Bill 24-1421","Fiscal Policy & Taxes
State Revenue & Budget","Concerning modification of the effective date of House Bill 24-1421.","The General Assembly enacted House Bill 24-1421, a state fiscal year 2024-25 budget package bill that modified funding for certain grant programs administered by the division of criminal justice in the department of public safety, with a safety clause but without a specified effective date, making the bill take effect before the end of state fiscal year 2023-24. However, to avoid a temporary lapse in spending authority from multiple cash funds during state fiscal year 2023-24 while preserving its own timely implementation, House Bill 24-1421 needed to instead take effect on July 1, 2024, the first day of state fiscal year 2024-25. The act amends the Session Laws of Colorado to add a July 1, 2024, effective date clause to House Bill 24-1421 and thereby mitigate this problem. APPROVED by Governor May 10, 2024 EFFECTIVE May 10, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0216","2023_2024","2024-RS","Standards for Decisions Regarding Library Resources","State Government","Concerning standards that public libraries are required to include in policies regarding library resources.","The board of trustees of a public library (board) is required to establish written policies for the acquisition, retention, display, and use of library resources and for the use of a public library facility. If a public library reconsiders library resources, the board is also required to establish a written policy for the reconsideration of a library resource. The board is required to comply with specified standards in establishing a policy for the acquisition, retention, display, use, and reconsideration of library resources and for the use of public library facilities. A public library may remove a library resource from its permanent collection only if the library resource has been reviewed in accordance with an established policy for the reconsideration of library resources that complies with the standards established in the act. These requirements do not apply to routine collection maintenance and deaccession in accordance with a public library's established collection development and maintenance policy. The board is required to make its policy for the reconsideration of library materials available to the public. Once a final determination has been made for a library resource that is the subject of a request for reconsideration, the board is required to make the determination available to the public. A request for reconsideration of a library resource is not a library user record and instead is an open record under the ""Colorado Open Records Act"". A librarian, media specialist, other employee, contractor, or volunteer (employee) at a public library is not subject to termination, demotion, discipline, or retaliation for refusing to remove a library resource before it has been reviewed in accordance with the public library's policy for the reconsideration of library resources or for making displays, acquisitions, or programming decisions that the employee believes, in good faith, are in accordance with the standards established in the act. APPROVED by Governor May 31, 2024 EFFECTIVE May 31, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0217","2023_2024","2024-RS","Office of Administrative Services for Independent Agencies","Courts & Judicial","Concerning the repeal and reenactment of the law enacted by Senate Bill 23-228 that created the office of administrative services for independent agencies in the judicial department.","The act repeals and reenacts the statutory article creating the office of administrative services for independent agencies (office) to restructure the office and make administrative changes to ensure enhanced office efficiency and success. The act requires the office to enter into a memorandum or understanding with the judicial department establishing requirements related to establishing fiscal rules and ongoing access to, or use of, judicial department systems, contracts, or resources for the included agencies. The act requires the memorandum of understanding to include information regarding any additional costs that may be incurred by the judicial department in providing services to the included agencies and requires the office to pay for any additional costs. The act requires the office to submit a single, consolidated budget request on behalf of the included agencies that includes any necessary budget request amendments provided by the included agencies. The act requires the office to be governed by an advisory board that is responsible for hiring and removing the office director and securing a biannual review of the functions and performance of the office and the office director. For fiscal years 2024-25 and 2025-26, the act requires the office director to establish a workload capacity and staff resource plan for the office and prepare necessary budget requests to fund the workload capacity and staff resource plan. The act requires the office director to work in partnership with the judicial department to guide and support the transition of services provided to the included agencies by the judicial department until the transition to the office is completed. On or before June 30, 2025, the act requires the office director to enter into memorandums of understanding with each included agency to establish a timeline for the provision of services and expectations for discrete support services. The act requires the office director to notify the revisor of statutes in the office of legislative legal services in writing once the transition of services is complete. APPROVED by Governor May 31, 2024 EFFECTIVE May 31, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0218","2023_2024","2024-RS","Modernize Energy Distribution Systems","Energy","Concerning measures to modernize energy distribution systems, and, in connection therewith, making an appropriation.","The act requires the office of future of work to create a grant program, in coordination with the Colorado energy office, for lineworker apprenticeship programs (grant program). In connection with the grant program, the office of future of work must create a competitive application process and select apprenticeship programs that meet certain training and matching requirements. On July 1, 2024, the state treasurer must transfer $800,000 from the general fund to the Colorado lineworker apprenticeship grant program cash fund, which is created in the act, for the purposes of the grant program. The act also requires an investor-owned electric utility that serves 500,000 customers or more in the state (qualifying retail utility) to upgrade the qualifying retail utility's distribution systems as necessary to support the: Achievement of the state's beneficial and transportation electrification and decarbonization goals; and Implementation of federal, state, regional, and local air quality and decarbonization targets, standards, plans, and regulations (decarbonization targets and standards). In connection with these goals and decarbonization targets and standards, a qualifying retail utility is required to: Commence a data collection process to inform future energization timelines; Adopt certain cost caps; Propose to the public utilities commission (commission) the use of an optional flexible interconnection or energization tariff or phased interconnection or energization agreement by a customer as an alternative to system upgrades that would otherwise be required for interconnection or energization; and Establish a procedure for customers with a hybrid facility to complete the interconnection and energization process through a single application. A qualifying retail utility is required to identify interconnection and load hosting capacity for distributed energy resources for disproportionately impacted communities within its service territory. Prior to the establishment of a grid modernization adjustment clause, a qualifying retail utility shall recover forecasted investments placed into service and costs incurred for certain capital investment and operations and maintenance expenses (distribution activities) for a period of time ending on December 31, 2025. Recovery of the costs associated with the distribution activities must occur through the transmission cost adjustment clause or another existing adjustment clause, subject to certain conditions. Current law requires certain utilities to file a distribution system plan (plan) with the commission. The act also requires the plans of a qualifying retail utility to create sufficient hosting capacity across the qualifying retail utility's electrical distribution system to support the implementation of the decarbonization targets and standards and certain other laws, rules, plans, and policies. In developing a plan, a qualifying retail utility must consult with and provide opportunities to engage disproportionately impacted communities. As part of a plan proceeding, a qualifying retail utility is required to present at least 2 future planning scenarios with corresponding investments to show future different states of the distribution system. In evaluating a qualifying retail utility's plans, the commission must evaluate whether the plan satisfies certain criteria. In addition, the plan must include a performance-based framework, which must consist of certain specified components. A qualifying retail utility must include in the qualifying retail utility's plan an analysis of current and future qualified staffing levels necessary to comply with state laws regarding distribution system planning (adequate staffing levels). The commission must review whether each qualifying retail utility's plan has adequate staffing levels before the qualifying retail utility's plan may proceed. A qualifying retail utility must ensure that, in any projects undertaken to implement a plan, all labor is performed by the employees of the qualifying retail utility or by a contractor that meets certain labor requirements. The commission must open a rule-making, for a qualifying retail utility, to consider and establish rules regarding energization timelines; interconnection; interconnection, energization, and electrification of end uses; and maximum individual customer cost caps or fees. Subject to commission review and approval, a qualifying retail utility is required to recover certain projected costs related to distribution activities as part of the qualifying retail utility's plans. If the commission finds that the distribution activities benefit or advance the decarbonization targets and standards or state energy policy goals, recovery of the costs must occur through the grid modernization adjustment clause. For distribution system activities that do not benefit or advance the decarbonization targets and standards or state energy policy goals, recovery of the costs may occur through the grid modernization adjustment clause if the qualifying retail utility meets the criteria established in the performance-based framework in the qualifying retail utility's approved plan. A qualifying retail utility is required to make an annual grid modernization adjustment clause advice letter filing with the commission no later than November 1 of each year with an effective date of January 1 of the subsequent year. No later than February 1, 2025, a qualifying retail utility is required to create and file with the commission an application to implement a virtual power plant program, including a tariff for performance-based compensation for a qualified virtual power plant. The virtual power plant program and tariff must include and implement certain requirements. A qualifying retail utility may apply to recover certain business costs to facilitate a virtual power plant program through the grid modernization adjustment clause. By January 1, 2025, a qualifying retail utility is required to file a plan with the commission to implement programs for the undergrounding of utility distribution infrastructure (undergrounding) in nonfranchised areas of the qualifying retail utility in the state using 1% of the area's gross electric revenues from the prior year. A qualifying retail utility must also consider the public benefit of undergrounding and other community benefit investments in its plans. For the 2024-25 state fiscal year, $420,500 is appropriated from the public utilities commission fixed utility fund to the department of regulatory agencies for use by the commission as follows: $382,670 for personal services; and $37,830 for operating expenses. APPROVED by Governor May 22, 2024 EFFECTIVE May 22, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0219","2023_2024","2024-RS","Colorado Roadside & Outdoor Recreation Industry Enterprise","Transportation & Motor Vehicles","Concerning the creation of the Colorado roadside improvement and outdoor recreational industry promotional enterprise.","Joint budget committee. Under current law, the department of transportation (department) administers business and tourist-oriented directional sign programs (sign programs). As part of the sign programs, the department may: Erect, administer, and maintain signs within highway rights-of-way and issue permits for business signs to be installed on those signs; and Issue permits and adopt rules for the erection, administration, and maintenance of tourist-oriented directional signs. The bill creates the Colorado roadside improvement and outdoor recreational industry promotional enterprise (enterprise) and allows the department to contract with the enterprise to implement all or part of the sign programs. In addition to implementing the sign programs, the enterprise assists in maintaining rest areas and administers the outdoor recreational industry promotional grant program. To finance these purposes, the enterprise may impose a fee on persons who participate in the sign programs. The fee must be collected at rates that are reasonably calculated based on the fair market value of the costs of implementing, modernizing, improving, and maintaining the sign programs and inflation. In maintaining rest areas, the enterprise may work with the department, other state agencies, local governments, or private entities as necessary to assist in modernizing rest areas and in the maintenance of roadside in Colorado and reducing the number of people experiencing homelessness within state public rights-of-way. In administering the outdoor recreational industry promotional grant program, the enterprise shall collaborate with the Colorado outdoor recreation industry office to administer the grant program and award grants for promoting the outdoor recreational industry. (Note: This summary applies to this bill as introduced.)",0
"SB24-0220","2023_2024","2024-RS","Overweight & Oversize Motor Vehicle Permits","Transportation & Motor Vehicles","Concerning the administration of permits to operate extralegal vehicle load combinations.","The act requires an applicant for an overweight motor vehicle permit to provide third-party documentation establishing the gross weight of the load if the permit application is for a vehicle and load combination that weighs at least 200,000 pounds and less than 500,000 pounds. The carrier is required to carry the documentation in the vehicle during the permitted move and produce the documentation for any state agency or law enforcement personnel. In addition to any other penalty, a driver who violates this provision is subject to a penalty of one dollar per pound in excess of the gross weight authorized by the permit. The act authorizes the department of transportation to issue a single-use overweight or oversize state permit or local permit on an expedited basis to help in an emergency. If the permit is a local permit, the applicant and the executive director of the department of transportation, or the executive director's designee, are required to make a reasonable attempt to contact and obtain the approval of the local authorities. If the department of transportation is unable to contact or obtain the approval of the local authority within a reasonable amount of time, the department of transportation may issue the local permit. If the permitted vehicle needs a law enforcement escort, the department of transportation must obtain the approval of the state patrol. The local permit fees must be collected and remitted to the local authorities. APPROVED by Governor May 31, 2024 EFFECTIVE August 7, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0221","2023_2024","2024-RS","Funding for Rural Health Care","Education & School Finance (Pre & K-12)","Concerning funding for rural health care, and, in connection therewith, making an appropriation.","The act authorizes the department of higher education to enter into a limited purpose fee-for-service contract with the board of regents of the university of Colorado for allocation to programs or institutions of higher education to expand an existing rural track program. If an allocation is made to a program or institution to expand an existing rural track program, the department of higher education shall utilize a formula developed and revised annually by the rural program office, in collaboration with the institutions, that is based on data that documents the program's or institution's fulfillment of certain requirements. The act requires the rural program office to submit a report to the general assembly each year that includes the allocation formula developed by the rural program office. The act creates the rural hospital cash fund and on July 1, 2024, requires the state treasurer to transfer $1,742,029 from the general fund to the rural hospital cash fund for the purpose of distributing money in equal amounts to rural hospitals. For the 2024-25 state fiscal year, the act appropriates $866,667 from the general fund to the department of higher education for the college opportunity fund program to be used for limited purpose fee-for-service contracts with institutions of higher education. APPROVED by Governor June 6, 2024 EFFECTIVE June 6, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0222","2023_2024","2024-RS","State Funding to Relocate Two State Entities","State Government","Concerning state funding to facilitate the relocation of two state entities to different state buildings, and, in connection therewith, making an appropriation.","The act facilitates the department of revenue's (department) relocation from the state-owned building at 1881 Pierce Street, in Denver (Pierce Street building), to a vacant facility at the Auraria higher education center. In addition, the act facilitates the potential relocation of the state historical society's (also known as history Colorado) north storage facility, which houses the state's historic collection, to the Pierce Street building if the state historical society determines that the Pierce Street building suits its needs. Specifically, the act: Requires the general assembly to reduce the general fund appropriation to the department in the executive director's office for the purpose of leased space by $400,000 for the 2025-26 state fiscal year and each state fiscal year thereafter through the 2028-29 state fiscal year and requires the general assembly to make a corresponding increase in the general fund appropriation to the department in the executive director's office for the purpose of operating expenses for the same fiscal years; Increases the July 1, 2024, transfer from the general fund to the capital construction fund by $1,933,931; Authorizes history Colorado to use up to $1,600,000 from money in the state museum cash fund in the 2024-25 state fiscal year to provide a zero interest loan to the department to facilitate the department's relocation to the Auraria higher education center; Requires the department to repay any loan made by the state historical society in an amount equal to at least $400,000 per year until the loan is repaid in full and to complete the loan repayments by June 30, 2029; and Beginning July 1, 2027, and continuing through June 30, 2029, allows the state historical society to reduce the required minimum cash fund balance in the state museum cash fund by the amount of the loan the state historical society has made to the department as authorized in the act. In addition, the act appropriates the following for the 2024-25 state fiscal year and specifies that for each appropriation, any money not expended prior to July1, 2025, is further appropriated to the same entity for the 2025-26 and 2026-27 state fiscal years for the same purpose: $2,250,000 from the state museum cash fund to the department of higher education for use by history Colorado for capital construction related to the potential relocation of the history Colorado storage facility to and renovation of the Pierce Street building; $1,600,000 from reappropriated funds received from history Colorado pursuant to the act to the department for capital construction related to consolidation into a vacant facility on the Auraria higher education campus; and $1,933,931 from the capital construction fund to the department for capital construction related to consolidation into a vacant facility on the Auraria higher education campus. APPROVED by Governor May 31, 2024 EFFECTIVE May 31, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0223","2023_2024","2024-RS","Licensing for Clinics That Provide Fertility Services","Children & Domestic Matters
Health Care & Health Insurance","Concerning licensing issues for clinics that perform services related to fertility.","Current law requires a gamete agency, gamete bank, or fertility clinic (clinic) to obtain a license from the department of public health and environment (department) on or after January 1, 2025, before the clinic may match or provide gametes or embryos to recipients in Colorado. The act extends this deadline to July 1, 2025. The act requires that a clinic located outside of Colorado shall not match intended recipients located in Colorado with donors, or provide gametes to a recipient parent or parents located in Colorado or to the recipient parent's medical provider located in Colorado, from a donor who does not agree to the disclosure of the donor's identity. The act adds a requirement that applicants for an original and renewal license must submit documentation to demonstrate compliance with licensing requirements. Subject to available appropriations, the department may, as it deems necessary, perform on-site inspections or complaint investigations of clinics located outside of Colorado. The act extends the deadline for rule-making regarding clinics from July 1, 2024, to January 1, 2025. The act requires that, beginning in fiscal year 2025-26, the general assembly annually appropriate $125,000 to the gamete agency, gamete bank, or fertility clinic fund. APPROVED by Governor May 22, 2024 EFFECTIVE May 22, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0224","2023_2024","2024-RS","Mitigate Future State Technology Debt","State Government","Concerning mechanisms to manage technology life-cycle costs.","On or before December 31, 2024, the governor's office of information technology (office) is required to promulgate rules to establish a technology life-cycle plan. The rules may consider information security risk, infrastructure risk, operating cost misalignment, productivity cost misalignment, or talent depreciation in connection with an information technology system or asset. For every initial appropriation for an information technology capital project in the capital construction section of the annual general appropriation act for the 2025-26 state fiscal year and each state fiscal year thereafter other than appropriations from specified excluded sources, the general assembly is required to set aside additional funding for information technology annual depreciation-lease equivalent payments. On or before November 1, 2025, and on or before November 1 of each year thereafter, the office is required to submit a report to the joint budget committee and the joint technology committee that provides an estimate of the state's technical debt environment. For each cash fund from which money is appropriated for an information technology capital project, the principal department responsible for the accounting related to the cash fund is required to identify in the cash fund balance report an information technology capital reserve, which consists of an amount equal to the depreciation of the depreciable components of the information technology capital project, based on the depreciation period. APPROVED by Governor June 7, 2024 EFFECTIVE June 7, 2024(Note: This summary applies to this bill as enacted.)",0
"SB24-0225","2023_2024","2024-RS","Trauma-informed School Safety Drills","Education & School Finance (Pre & K-12)","Concerning the use of trauma-informed practices in conducting school safety drills for school safety incidents, and, in connection therewith, responding to school safety incidents.","The bill requires a school to provide written notification at least 5 days in advance of the scheduled date of a school safety drill to the parent, legal guardian, or legal custodian of a student detailing when the school safety drill will take place. On or before July 1, 2025, the bill requires the office of school safety (office) to convene a work group to develop best practices for the use of trauma-informed practices to conduct school safety drills. No later than August 1, 2026, the bill requires the work group to develop recommendations to support schools in training school personnel on the use of trauma-informed practices in conducting school safety drills, how to best conduct school safety drills in a trauma-informed manner, and how to best respond to school safety incidents. Beginning August 1, 2027, the bill requires a school to conduct school safety drills in compliance with the work group's recommendations. On or before December 31, 2027, the bill requires the work group to submit a report to the office summarizing the work group's recommendations and information from the schools on the implementation of the trauma-informed best practices. The bill requires educator preparation programs and alternate teacher programs to include a training requirement on trauma-informed practices for a teacher candidate to learn how to conduct school safety drills and, beginning in the 2026-27 school year, requires educator preparation programs and alternate teacher programs to implement the work group's recommendations on best practices to incorporate trauma-informed practices into the conduct of school safety drills. (Note: This summary applies to this bill as introduced.)",0
"SB24-0226","2023_2024","2024-RS","Modifications to College Kickstarter Account Program","Higher Education
State Government","Concerning modifications to the college kickstarter account program.","The act modifies the college kickstarter account program (program). The act expands who may open an account and be an account sponsor on or after January 1, 2025, to include, in addition to a parent or parents of an eligible child, any other individual who provides the birth certificate number or order of adoption for an eligible child in accordance with the requirements of the program to open an account. Further, the act clarifies that on or after January 1, 2025, the amount of kickstarter funding that can be claimed is the base amount as adjusted for inflation in the year claimed plus, if the kickstarter funding is claimed in a year after the child's birth year, interest that has accrued on the base amount from the birth year to the claim year. The act also expands the membership of the program advisory board, requires the advisory board to meet at least on a quarterly basis each year, and modifies reporting requirements for the program. The act expands the period during which an account sponsor may claim kickstarter funding from 5 to 8 years from the date of the eligible child's birth or adoption and clarifies that an account is an ""individual college savings account"", which is any collegeinvest account. APPROVED by Governor May 31, 2024 PORTIONS EFFECTIVE May 31, 2024 PORTIONS EFFECTIVE January 1, 2025(Note: This summary applies to this bill as enacted.)",0
"SB24-0227","2023_2024","2024-RS","Automated External Defibrillators in Public School","Education & School Finance (Pre & K-12)
Public Health","Concerning removing the authorization for a public school to refuse a donated automated external defibrillator if the donating party does not agree to be responsible for the upkeep of the automated external defibrillator.","Current law authorizes a public school or public place to refuse a donated automated external defibrillator (AED) if the public school or public place does not want to accept responsibility for AED training, installation, or maintenance unless the donating party agrees to be responsible for the AED training, installation, and maintenance. The act removes this authorization for a public school but allows a public school to decide who will be trained, the frequency of training, and when the AED training will take place. APPROVED by Governor June 7, 2024 EFFECTIVE June 7, 2024(Note: This summary applies to this bill as enacted.)",0
